"id","mean_gs","sd","skewness","kurtosis","current_max","current_mean","current_min","gebco","x","y","sample_type"
213,2.12,0.76,4.89,40.98,0.139303311705589,0.11987017095089,0.105328731238842,-28,-60.0156200001259,43.882800000097,"Grab Van Veen"
214,2.05,0.71,4.69,43.02,0.139303311705589,0.11987017095089,0.105328731238842,-28,-60.0152299992166,43.88245000066,"Grab Van Veen"
215,0.61,0.85,6.95,59.68,0.131644576787949,0.122629448771477,0.117503419518471,-18,-59.7651499994609,43.9467599997724,"Grab Van Veen"
216,0.79,0.75,6.98,64.66,0.131644576787949,0.122629448771477,0.117503419518471,-18,-59.7644800000288,43.9466899997938,"Grab Van Veen"
217,0.98,0.77,7.32,66.72,0.131644576787949,0.122629448771477,0.117503419518471,-18,-59.7640099993554,43.9465300008275,"Grab Van Veen"
218,0.83,0.66,6.14,62.24,0.131644576787949,0.122629448771477,0.117503419518471,-18,-59.7641000005556,43.9464699999393,"Grab Van Veen"
219,0.96,0.71,7,68.25,0.131644576787949,0.122629448771477,0.117503419518471,-18,-59.763499999793,43.9464099998246,"Grab Van Veen"
220,1.12,0.78,6.3,54.96,0.131988137960434,0.122758619487286,0.118634015321732,-20,-59.7612200000021,43.9458699998064,"Grab Van Veen"
221,1.62,0.71,6.44,58.52,0.132453054189682,0.122787274420261,0.11810689419508,-21,-59.7568299992902,43.9451000004261,"Grab Van Veen"
222,1.8,0.75,4.52,40.95,0.131378680467606,0.122668452560902,0.118677482008934,-22,-59.7525699989431,43.9440900001114,"Grab Van Veen"
223,2.17,0.71,4.71,41.45,0.12982851266861,0.12125301361084,0.117298252880573,-24,-59.7476199997733,43.9432000005973,"Grab Van Veen"
224,0.59,1,3.06,25.26,0.126375764608383,0.118957743048668,0.114833511412144,-25,-59.7403199988871,43.9420500000616,"Grab Van Veen"
225,2.49,1.37,-2.09,14.98,0.093509875237942,0.085394583642483,0.080794900655746,-62,-60.2811199986917,43.6406200000851,"Grab Van Veen"
226,2.61,1.31,-2.18,17.75,0.093884654343128,0.085869066417217,0.081183761358261,-62,-60.2691499984936,43.6418099994308,"Grab Van Veen"
227,2.39,1.99,-2.44,10.48,0.095430471003056,0.087138555943966,0.082357421517372,-63,-60.2516300001947,43.6444200000647,"Grab Van Veen"
228,1.36,0.84,4.92,40.86,0.073306649923325,0.062669493257999,0.057846464216709,-65,-60.4994899978752,43.6153300000049,"Grab Van Veen"
230,1.94,1.6,-1.63,12.39,0.062607750296593,0.048121903091669,0.042035348713398,-65,-60.6157900007498,43.6342700004635,"Grab Van Veen"
231,0.54,1.22,1.5,14.6,0.059271056205034,0.044333342462778,0.037597551941872,-63,-60.5926799982236,43.6477899998481,"Grab Van Veen"
232,0.78,1.83,1.24,7.95,0.059388890862465,0.044567428529263,0.03845726698637,-64,-60.6001899984987,43.6429400006089,"Grab Van Veen"
233,0.94,1.92,-0.66,5.36,0.062607750296593,0.048121903091669,0.042035348713398,-65,-60.6155099982311,43.6342599996099,"Grab Van Veen"
234,2.13,0.75,5.14,43.37,0.058173943310976,0.042021885514259,0.030250798910856,-39,-60.6124300000804,43.8519100002528,"Grab Van Veen"
236,1.97,0.67,5.77,55.06,0.058433163911104,0.041876658797264,0.029813952744007,-38,-60.6133299987342,43.853590000758,"Grab Van Veen"
237,1.91,0.65,6.91,66.44,0.058867625892162,0.042478539049625,0.030468448996544,-37,-60.6140099994241,43.8545799996432,"Grab Van Veen"
238,1.7,0.73,6.13,53.93,0.058867625892162,0.042478539049625,0.030468448996544,-37,-60.6143099989057,43.8554100009849,"Grab Van Veen"
239,1.5,0.75,6.44,57.42,0.058867625892162,0.042478539049625,0.030468448996544,-37,-60.6155399995907,43.8577099995711,"Grab Van Veen"
240,1.29,0.75,5.26,48.32,0.058273065835238,0.04190519452095,0.029791697859764,-36,-60.6182099996412,43.8620699999482,"Grab Van Veen"
241,1.58,0.74,5.92,52.8,0.058443516492844,0.042318660765886,0.030308529734612,-37,-60.6194799990145,43.8639100001942,"Grab Van Veen"
242,0.83,0.84,4.69,41.14,0.058443516492844,0.042318660765886,0.030308529734612,-37,-60.6200899989682,43.8662700005477,"Grab Van Veen"
243,1.9,0.81,4.38,35.91,0.058897577226162,0.042595785111189,0.030389156192541,-32,-60.6208699987806,43.8673200005135,"Grab Van Veen"
244,1.58,0.71,5.68,53.77,0.058897577226162,0.042595785111189,0.030389156192541,-32,-60.6216199988156,43.8682100002343,"Grab Van Veen"
245,1.29,0.73,5.45,52.11,0.058897577226162,0.042595785111189,0.030389156192541,-32,-60.6220699978165,43.8691900005716,"Grab Van Veen"
246,1.27,0.77,6.02,53.9,0.058897577226162,0.042595785111189,0.030389156192541,-32,-60.6225999984749,43.8705800002157,"Grab Van Veen"
247,1.34,0.75,5.52,51.12,0.059448394924402,0.043246943503618,0.030960071831942,-33,-60.6264699999099,43.8777599994203,"Grab Van Veen"
248,1.94,0.82,4.35,35.22,0.059639498591423,0.043259147554636,0.0307521764189,-35,-60.6291799981592,43.8821000000629,"Grab Van Veen"
249,2.11,0.72,5.68,49.56,0.140436038374901,0.119714483618736,0.104442045092583,-33,-60.0062999983743,43.8667099999875,"Grab Van Veen"
250,1.53,0.86,4.86,37.9,0.059645608067513,0.043526072055101,0.0311298687011,-36,-60.6319999996162,43.8863700000838,"Grab Van Veen"
251,1.55,0.81,5.04,42.05,0.059639699757099,0.0437843054533,0.031502079218626,-38,-60.6329099981625,43.8889100005471,"Grab Van Veen"
252,1.66,0.83,5.11,40.64,0.059806481003761,0.04351345077157,0.030901245772839,-40,-60.6337699979141,43.8911700002692,"Grab Van Veen"
253,1.51,0.79,5.76,48.6,0.059601772576571,0.043692443519831,0.031204465776682,-34,-60.6456099991737,43.9111699999892,"Grab Van Veen"
254,3.09,2.72,1.49,4.26,0.262361764907837,0.234819740056992,0.194962963461876,-196,-60.275429998843,44.1884300010209,"Piston AGC Large"
255,1.02,0.96,-2.57,14.18,0.060672163963318,0.051008630543947,0.041057601571083,-30,-60.5623299991767,43.9439000000501,"Grab Van Veen"
256,1.28,0.75,-3.26,27.9,0.059740770608187,0.050506960600615,0.040723666548729,-24,-60.553349999202,43.9373299987456,"Grab Van Veen"
257,1.3,0.65,-3.5,33.79,0.059740770608187,0.050506960600615,0.040723666548729,-24,-60.5533199991813,43.9371799998924,"Grab Van Veen"
258,2.01,0.4,1.28,59.83,0.058802612125874,0.049748964607716,0.039941236376762,-30,-60.5438699994625,43.9291299999757,"Grab Van Veen"
259,8.6,2.77,-0.24,1.9,0.901542007923126,0.860500514507294,0.815310478210449,-1742,-61.3442399989374,42.8889400008152,"Piston AGC Large"
260,5.18,3.36,0.67,3.16,0.622982561588287,0.592488288879395,0.569876372814178,-1200,-61.432469999453,42.9468000012152,"Box Core Standard Size"
261,5.44,3.53,0.55,2.67,0.622982561588287,0.592488288879395,0.569876372814178,-1200,-61.4317199986537,42.9464699991256,"Piston AGC Large"
264,7.25,3.06,0.38,1.67,0.475416362285614,0.443636536598206,0.419566422700882,-1078,-61.2833200000674,43.0733300003553,"Piston AGC Large"
265,2.63,1.75,0.2,12.45,0.151932656764984,0.133607134222984,0.11271209269762,-198,-61.1866399990711,43.2750100008504,"IKU Grab 1 cubic metre"
266,5.15,2.53,1.59,4.49,0.179175436496735,0.153938174247742,0.124666288495064,-631,-61.1516099998817,43.2682199994442,"Piston AGC Large"
269,7.84,3.17,0.07,1.55,0.953480184078217,0.831683814525604,0.715866088867188,-1620,-61.0224799984991,43.0558099998985,"Piston AGC Large"
270,8.37,2.94,-0.1,1.62,0.876411855220795,0.757383704185486,0.654186964035034,-1426,-61.0091199988172,43.0809000000516,"Box Core Standard Size"
272,7.9,3,0.05,1.66,1.00937294960022,0.882149994373322,0.760047793388367,-1328,-60.9559599992967,43.0599299994261,"Piston AGC Large"
274,9.21,2.53,-0.48,2.24,0.868905305862427,0.7944455742836,0.67629611492157,-2678,-60.3903499981921,43.0651799996432,"Box Core Standard Size"
280,7.78,3.08,0.14,1.62,0.50256884098053,0.474367707967758,0.448027729988098,-1120,-59.8558099994498,43.4436300010036,"Piston AGC Large"
281,7.13,3.08,0.4,1.7,0.50256884098053,0.474367707967758,0.448027729988098,-1120,-59.8558099994498,43.4436300010036,"Piston AGC Large"
282,4.11,2.24,1.37,8.69,0.449858218431473,0.423808991909027,0.400567382574081,-814,-59.8807499988439,43.4563299993194,"Box Core Standard Size"
283,4.24,2.33,1.67,7.51,0.449858218431473,0.423808991909027,0.400567382574081,-814,-59.8807499988439,43.4563299993194,"Box Core Standard Size"
286,7.31,3.23,0.16,1.75,0.556092023849487,0.522298574447632,0.489558845758438,-1379,-59.8957600001492,43.4108799995055,"Box Core Standard Size"
287,6.86,3.25,0.33,1.75,0.556092023849487,0.522298574447632,0.489558845758438,-1379,-59.8956299997938,43.4106700000809,"Piston AGC Large"
288,6.57,3.24,0.54,1.87,0.677663385868073,0.639348804950714,0.600105345249176,-1849,-59.8699199990819,43.3712099993262,"Piston AGC Large"
289,7.43,3.11,0.2,1.65,0.681368052959442,0.643248677253723,0.604150533676147,-1777,-59.8654899995798,43.3744199996783,"Piston AGC Large"
290,8.16,2.86,-0.1,1.77,0.671796321868896,0.634421944618225,0.595820248126984,-1560,-59.8522199986178,43.3803299991365,"Box Core Standard Size"
292,7.97,3.18,-0.24,2,0.723670125007629,0.652777671813965,0.575812458992004,-2186,-59.6229499999399,43.4212400012925,"Piston AGC Large"
294,7.74,3.13,0.04,1.61,0.737062335014343,0.638889849185944,0.534734427928925,-1456,-59.5015300002191,43.492629999491,"Piston AGC Large"
295,7.47,3.13,0.14,1.63,0.851686716079712,0.741641044616699,0.622121155261993,-1757,-59.5022599992961,43.451270000386,"Piston AGC Large"
296,7.21,3.13,0.27,1.75,0.839967548847198,0.747354686260223,0.647634863853455,-1270,-59.2756699987637,43.5258300007017,"Box Core Standard Size"
298,6.46,3.09,0.74,2.02,0.750542104244232,0.708795547485352,0.665207982063293,-2156,-59.8610899993214,43.3477700005788,"Box Core Standard Size"
299,6.23,3.04,0.85,2.24,0.750542104244232,0.708795547485352,0.665207982063293,-2156,-59.8613599992824,43.3478900002577,"Piston AGC Large"
300,8.42,2.94,-0.27,1.79,0.714125871658325,0.674042105674744,0.631820976734161,-1832,-59.823339999387,43.37160999922,"Box Core Standard Size"
301,8.3,2.92,-0.22,1.8,0.817059457302094,0.759584605693817,0.691247045993805,-2310,-59.6664099985299,43.3715500002747,"Piston AGC Large"
302,8.2,2.93,-0.12,1.71,0.70661735534668,0.667577147483826,0.626633524894714,-1843,-59.8207499998819,43.378439999664,"Piston AGC Large"
303,7.75,3.14,-0.03,1.84,0.96772712469101,0.863768219947815,0.730929613113403,-1916,-59.5015999996973,43.3861999991918,"Piston AGC Large"
305,9.12,2.49,-0.44,2.31,0.893120169639587,0.844860255718231,0.757251024246216,-2491,-59.545879999213,43.2802200007576,"Piston AGC Large"
306,9.34,2.32,-0.43,2.26,0.804038286209106,0.727275848388672,0.655218899250031,-2653,-59.7471299998515,43.023870000099,"Box Core Standard Size"
307,8.65,2.8,-0.24,1.74,0.949820458889008,0.855158388614655,0.750829458236694,-1664,-60.6406699984979,43.1085199997742,"Box Core Standard Size"
308,8.39,2.95,-0.15,1.67,0.935110032558441,0.841277420520782,0.739050328731537,-1536,-60.6535299997245,43.1155300004509,"Piston AGC Large"
310,8.65,2.74,-0.26,1.86,1.03655171394348,0.982616186141968,0.916919767856598,-1606,-61.5649600001674,42.7602899998946,"Piston AGC Large"
311,8.81,2.72,-0.27,1.82,0.996741533279419,0.933912873268127,0.864702880382538,-1553,-61.624189999637,42.7582799994623,"Piston AGC Large"
313,6.32,3.51,0.45,1.84,1.43930399417877,1.35489499568939,1.26156198978424,-2474,-62.1316299992923,42.3600599996323,"Box Core Standard Size"
314,8.84,2.75,-0.41,2.19,1.41680300235748,1.32724320888519,1.24550032615662,-2539,-62.1085299994778,42.352330000669,"Piston AGC Large"
315,8.95,2.67,-0.39,2.12,1.41680300235748,1.32724320888519,1.24550032615662,-2539,-62.1085299994778,42.352330000669,"Piston AGC Large"
317,9.14,2.62,-0.44,2.12,1.11252176761627,0.970609068870544,0.848809123039246,-1481,-62.3309699995375,42.6083900006283,"Piston AGC Large"
321,6.8,2.92,0.77,2.11,0.260106295347214,0.19281379878521,0.130373433232307,-684,-62.1597499981961,42.8773400007586,"Piston AGC Large"
322,8.26,2.83,0.05,1.61,0.181375697255135,0.145970553159714,0.115525253117085,-835,-62.4554299990675,42.8682400004652,"Piston AGC Large"
323,6.88,3.04,0.58,1.88,0.181375697255135,0.145970553159714,0.115525253117085,-835,-62.4554299990675,42.8682400004652,"Piston AGC Large"
327,5.92,2.92,1.13,2.84,0.342239230871201,0.260528743267059,0.216198235750198,-798,-62.8272199995795,42.7855299996132,"Piston AGC Large"
330,7.67,3.03,0.28,1.61,0.216744258999825,0.166968435049057,0.140450283885002,-211,-63.4496799992815,42.8198299997644,"Piston AGC Large"
331,1.8,0.49,1.13,28.23,0.111298620700836,0.095342390239239,0.084349997341633,-21,-60.0714100002737,43.9024800000573,"Grab Van Veen"
332,1.74,0.46,0.27,26.38,0.111298620700836,0.095342390239239,0.084349997341633,-21,-60.0718199989851,43.9023100004223,"Grab Van Veen"
333,1.56,0.45,0.49,32.01,0.111298620700836,0.095342390239239,0.084349997341633,-21,-60.0723200001568,43.9027800001568,"Grab Van Veen"
334,1.02,0.82,-2.6,19.12,0.111298620700836,0.095342390239239,0.084349997341633,-21,-60.0733499990319,43.9032400004836,"Grab Van Veen"
335,1.24,0.59,-2.15,32.47,0.111298620700836,0.095342390239239,0.084349997341633,-21,-60.0736600002161,43.903379999306,"Grab Van Veen"
336,1.45,0.55,-1,31.91,0.111298620700836,0.095342390239239,0.084349997341633,-21,-60.0745799991343,43.9036999997951,"Grab Van Veen"
337,1.08,0.89,-2.83,16.74,0.108675941824913,0.093452528119087,0.083062879741192,-21,-60.0763999981253,43.904369999643,"Grab Van Veen"
338,1.05,0.71,-2.64,24.77,0.108675941824913,0.093452528119087,0.083062879741192,-21,-60.0769799988285,43.9046000007459,"Grab Van Veen"
339,0.95,0.91,-2.53,15.63,0.108675941824913,0.093452528119087,0.083062879741192,-21,-60.0777699978499,43.9049400002983,"Grab Van Veen"
340,1.36,0.88,-1.94,15.99,0.108675941824913,0.093452528119087,0.083062879741192,-21,-60.0786499982262,43.9052399995446,"Grab Van Veen"
341,0.99,1.12,-1.65,11.16,0.108675941824913,0.093452528119087,0.083062879741192,-21,-60.0789099987175,43.9054399995062,"Grab Van Veen"
342,2.32,0.58,-0.43,22.98,0.106446973979473,0.09146886318922,0.081211514770985,-21,-60.0793400000756,43.9058000007285,"Grab Van Veen"
343,1.42,0.94,0.81,25.74,0.111298620700836,0.095342390239239,0.084349997341633,-21,-60.0710999990628,43.9023000000707,"Grab Van Veen"
344,2.2,0.63,-1.5,44.53,0.10523384809494,0.088138364255428,0.076351076364517,-27,-60.0931999988379,43.8802700002145,"Grab Van Veen"
345,2.04,0.52,1.14,45.22,0.10523384809494,0.088138364255428,0.076351076364517,-27,-60.0934999986637,43.8806300004163,"Grab Van Veen"
346,2.01,0.57,-1.54,39.37,0.10523384809494,0.088138364255428,0.076351076364517,-27,-60.0948599991032,43.8810099995963,"Grab Van Veen"
347,1.19,0.86,-1.13,24.06,0.103675648570061,0.086700342595577,0.07550597935915,-29,-60.1005300006683,43.8838899994421,"Grab Van Veen"
348,0.98,1.14,-2.19,11.52,0.103827118873596,0.086812175810337,0.0752854347229,-27,-60.0987699997405,43.8829800004158,"Grab Van Veen"
350,1.78,0.43,1.53,73.28,0.103827118873596,0.086812175810337,0.0752854347229,-27,-60.0959099995444,43.8815099995043,"Grab Van Veen"
351,1.85,0.44,-0.01,56.62,0.10523384809494,0.088138364255428,0.076351076364517,-27,-60.0955799993453,43.8813699993869,"Grab Van Veen"
352,1.24,0.73,-2.1,28,0.103675648570061,0.086700342595577,0.07550597935915,-29,-60.10154999883,43.8842700004633,"Grab Van Veen"
353,2.07,0.67,0.84,26.89,0.103675648570061,0.086700342595577,0.07550597935915,-29,-60.1024099978249,43.8845200003385,"Grab Van Veen"
354,2.3,0.54,1.56,48.61,0.103675648570061,0.086700342595577,0.07550597935915,-29,-60.1030999992668,43.8850500007186,"Grab Van Veen"
355,2.34,0.48,2.96,57.36,0.103675648570061,0.086700342595577,0.07550597935915,-29,-60.1041100000139,43.8855999998427,"Grab Van Veen"
356,2.24,0.43,3.83,57.53,0.10210145264864,0.085385859012604,0.074330031871796,-28,-60.1051599989662,43.8861000009279,"Grab Van Veen"
357,2.22,0.46,1.48,39.03,0.10210145264864,0.085385859012604,0.074330031871796,-28,-60.1058499986773,43.8865099999563,"Grab Van Veen"
358,2.24,0.48,0.9,46.02,0.10210145264864,0.085385859012604,0.074330031871796,-28,-60.1067599987866,43.886909999722,"Grab Van Veen"
359,2.2,0.47,0.37,52.12,0.10210145264864,0.085385859012604,0.074330031871796,-28,-60.1076099999665,43.887230000406,"Grab Van Veen"
360,2.12,0.45,1.23,43.57,0.099503815174103,0.083135262131691,0.072289817035198,-26,-60.1083899985728,43.8873500002024,"Grab Van Veen"
361,1.49,0.49,0.04,37.81,0.100376412272453,0.083656534552574,0.072574950754642,-25,-60.1101899988184,43.8883299994773,"Grab Van Veen"
362,1.44,0.53,-0.97,38.26,0.100376412272453,0.083656534552574,0.072574950754642,-25,-60.1106600000487,43.8885799991927,"Grab Van Veen"
363,1.14,1.16,-2.05,11.91,0.100376412272453,0.083656534552574,0.072574950754642,-25,-60.1111199988015,43.8889200002723,"Grab Van Veen"
364,2.1,1.15,2.84,18.89,0.059806481003761,0.04351345077157,0.030901245772839,-40,-60.6344199983716,43.8910500008097,"Grab Van Veen"
365,2.28,0.54,2.4,32.7,0.059407472610474,0.043353077024221,0.030940886586905,-37,-60.6355299995046,43.8932999995319,"Grab Van Veen"
366,2.3,0.52,3.42,41.83,0.059407472610474,0.043353077024221,0.030940886586905,-37,-60.6362199994218,43.8946800011479,"Grab Van Veen"
367,2.25,0.43,0.58,48.55,0.059319037944078,0.043531328439713,0.031250201165676,-31,-60.6365699996313,43.8958799999942,"Grab Van Veen"
368,2.25,0.4,0.91,32.88,0.059319037944078,0.043531328439713,0.031250201165676,-31,-60.6373699989241,43.8976300009469,"Grab Van Veen"
369,2.24,0.41,-0.96,58.23,0.059523273259401,0.043291993439198,0.030659260228276,-33,-60.6378799990099,43.8983300000876,"Grab Van Veen"
370,2.09,0.38,-0.6,87,0.059421170502901,0.043459549546242,0.030960530042648,-31,-60.6392199996174,43.9004299999893,"Grab Van Veen"
371,1.94,0.39,2.59,54.31,0.059421170502901,0.043459549546242,0.030960530042648,-31,-60.6412299980672,43.9040100005467,"Grab Van Veen"
372,1.88,0.41,1.72,48.49,0.059505768120289,0.043372929096222,0.030658002942801,-32,-60.642549999734,43.9061800007702,"Grab Van Veen"
373,2.02,0.36,2.87,60.84,0.059601772576571,0.043692443519831,0.031204465776682,-34,-60.6436099977866,43.9083700001172,"Grab Van Veen"
374,2.13,0.33,1.44,61.41,0.059601772576571,0.043692443519831,0.031204465776682,-34,-60.6445200009572,43.9099900000852,"Grab Van Veen"
375,1.88,0.43,0.75,43.99,0.059601772576571,0.043692443519831,0.031204465776682,-34,-60.6450099997951,43.9107799996123,"Grab Van Veen"
376,1.81,0.48,1.51,41.13,0.059927504509687,0.043955210596323,0.031435824930668,-37,-60.6460799977237,43.9127900003788,"Grab Van Veen"
377,1.53,0.6,4.7,64.07,0.059927504509687,0.043955210596323,0.031435824930668,-37,-60.6483400006905,43.9165999997063,"Grab Van Veen"
378,1.32,0.51,-2.76,52.79,0.060287758708,0.050880935043097,0.041040189564228,-25,-60.553369999442,43.9378200011106,"IKU Grab 1 cubic metre"
379,1.1,0.83,-3.09,21.26,0.060672163963318,0.051008630543947,0.041057601571083,-30,-60.5599899996826,43.9419399992383,"IKU Grab 1 cubic metre"
380,0.15,1.78,-0.87,3.04,0.0633909329772,0.05342273414135,0.042800396680832,-34,-60.5678799990299,43.9477499992791,"Grab Van Veen"
381,1.33,0.79,-2.38,22.59,0.063927017152309,0.054007161408663,0.04334294423461,-35,-60.5654799999516,43.9462100008421,"IKU Grab 1 cubic metre"
382,1.01,1.15,-1.84,11.21,0.063927017152309,0.054007161408663,0.04334294423461,-35,-60.565269998798,43.946049999743,"Grab Van Veen"
383,0.83,1.2,-2.17,8.61,0.060586381703615,0.050879579037428,0.040901519358158,-35,-60.5626299990437,43.9439900001583,"Grab Van Veen"
384,1.22,0.6,-2.34,33.3,0.060672163963318,0.051008630543947,0.041057601571083,-30,-60.5595799985166,43.9419799995114,"Grab Van Veen"
385,0.98,0.84,-2.92,19.63,0.060213144868612,0.050765849649906,0.040899015963078,-28,-60.5566199994549,43.9397900001023,"Grab Van Veen"
386,1.37,0.54,-4.22,42.91,0.060287758708,0.050880935043097,0.041040189564228,-25,-60.5534199996421,43.9375800004357,"Grab Van Veen"
387,1.44,0.41,-1.93,66.03,0.059740770608187,0.050506960600615,0.040723666548729,-24,-60.5513199980032,43.935790000256,"Grab Van Veen"
388,1.61,0.4,0.23,76.61,0.0594735853374,0.050031777471304,0.040257584303617,-26,-60.5474400006527,43.9330800007637,"IKU Grab 1 cubic metre"
389,1.54,0.41,0.03,57.16,0.0594735853374,0.050031777471304,0.040257584303617,-26,-60.5472699999264,43.9331300004518,"Grab Van Veen"
